,titleId,title,titleType,originalTitle,startYear,runtimeMinutes,genres,moyenneVote,NombreVotes
22897,tt0066852,Sexe interdit,movie,Blutjunge Verführerinnen,1971.0,79.0,Comedy,,
22900,tt0066856,Né pour vaincre,movie,Born to Win,1971.0,88.0,"Comedy,Crime,Drama",,
22911,tt0066872,Les diablesses de la moto,movie,Bury Me an Angel,1971.0,89.0,"Action,Drama",,
22915,tt0066886,Captain Apache,movie,Captain Apache,1971.0,94.0,"Action,Crime,Drama",,
22916,tt0066892,Ce plaisir qu'on dit charnel,movie,Carnal Knowledge,1971.0,98.0,"Comedy,Drama",,
22917,tt0066900,Catlow,movie,Catlow,1971.0,101.0,"Comedy,Western",,
22922,tt0066908,Les trois Supermen dans la jungle,movie,Che fanno i nostri supermen tra le vergini della jungla?,1970.0,90.0,"Adventure,Comedy,Sci-Fi",,
22928,tt0066920,Pigeon d'argile,movie,Clay Pigeon,1971.0,93.0,"Action,Drama",,
22930,tt0066922,Les clowns,tvMovie,I clowns,1970.0,92.0,Comedy,,
22933,tt0066927,Cold Turkey,movie,Cold Turkey,1971.0,99.0,Comedy,,
22936,tt0066929,La colombe ne doit pas voler,movie,La colomba non deve volare,1970.0,90.0,"Action,War",,
22937,tt0066929,Ici Londres... la colombe ne doit pas voler,movie,La colomba non deve volare,1970.0,90.0,"Action,War",,
22943,tt0066936,"Qu'il était bon, mon petit Français!",movie,Como Era Gostoso o Meu Francês,1971.0,84.0,"Adventure,Comedy",,
22944,tt0066936,Comme il était bon mon petit Français,movie,Como Era Gostoso o Meu Francês,1971.0,84.0,"Adventure,Comedy",,
22949,tt0066942,Né de père méconnu,tvMovie,"Congratulations, It's a Boy!",1971.0,73.0,Comedy,,
22952,tt0066949,Le corsaire des sept mers,movie,Il corsaro,1970.0,90.0,"Action,Adventure",,
22953,tt0066950,Deux Loustics en bordée,movie,Il corsaro nero,1971.0,99.0,"Action,Adventure,Comedy",,
22954,tt0066950,Le corsaire noir,movie,Il corsaro nero,1971.0,99.0,"Action,Adventure,Comedy",,
22955,tt0066950,Les deux flibustiers,movie,Il corsaro nero,1971.0,99.0,"Action,Adventure,Comedy",,
22956,tt0066951,Comment entrer dans la mafia,movie,Cose di Cosa Nostra,1971.0,92.0,"Comedy,Drama",,
22959,tt0066970,De la part des copains,movie,De la part des copains,1970.0,94.0,"Action,Crime,Drama",,
22964,tt0066985,Le désert de feu,movie,Deserto di fuoco,1971.0,85.0,"Action,Adventure,Crime",,
22966,tt0066988,Détenu en attente de jugement,movie,Detenuto in attesa di giudizio,1971.0,102.0,"Comedy,Drama",,
22973,tt0066999,L'Inspecteur Harry,movie,Dirty Harry,1971.0,102.0,"Action,Crime,Thriller",7.7,175078.0
22974,tt0067001,Une bonne plaisanterie,tvMovie,"Do Not Fold, Spindle or Mutilate",1971.0,73.0,"Comedy,Mystery",,
22975,tt0067002,Les joyeux pirates de l'île au trésor,movie,Dôbutsu takarajima,1971.0,78.0,"Action,Adventure,Animation",,
22978,tt0067009,Le boxeur manchot,movie,Du bei chuan wang,1972.0,93.0,"Action,Drama,Fantasy",,
22979,tt0067009,Le roi du kung-fu,movie,Du bei chuan wang,1972.0,93.0,"Action,Drama,Fantasy",,
22980,tt0067009,Le roi du kung-fu attaque,movie,Du bei chuan wang,1972.0,93.0,"Action,Drama,Fantasy",,
22981,tt0067009,Un petit coup dans les baguettes,movie,Du bei chuan wang,1972.0,93.0,"Action,Drama,Fantasy",,
22984,tt0067014,Doucement les basses,movie,Doucement les basses,1971.0,90.0,Comedy,,
22985,tt0067017,Dracula contre Frankenstein,movie,Dracula vs. Frankenstein,1971.0,91.0,"Horror,Sci-Fi",,
22986,tt0067017,Dracula à la recherche de Frankenstein,movie,Dracula vs. Frankenstein,1971.0,91.0,"Horror,Sci-Fi",,
22987,tt0067023,Duel,tvMovie,Duel,1971.0,90.0,"Action,Thriller",7.6,82465.0
22991,tt0067026,Duel sauvage,movie,Da jue dou,1971.0,98.0,"Action,Drama",,
22992,tt0067027,Dulcima,movie,Dulcima,1971.0,98.0,"Comedy,Drama",,
22995,tt0067035,"Ça va chauffer, Sartana revient!",movie,"Su le mani, cadavere! Sei in arresto",1971.0,94.0,"Action,Drama,Romance",,
22996,tt0067037,Il faut battre le chinois pendant qu'il est chaud,movie,E ke,1972.0,93.0,"Action,Drama",,
22998,tt0067041,Les aventures intimes des hommes mariés,movie,Ehemänner-Report,1971.0,78.0,"Comedy,Drama",,
22999,tt0067042,Il y a toujours un fou,movie,Einer spinnt immer,1971.0,84.0,Comedy,,
23006,tt0067061,Les aventures érotiques de Pinocchio,movie,Pinocchio,1971.0,74.0,"Comedy,Fantasy",,
23009,tt0067065,Les Évadés de la planète des singes,movie,Escape from the Planet of the Apes,1971.0,98.0,"Action,Sci-Fi",,
23010,tt0067067,Les proxénètes,movie,Ettore lo fusto,1972.0,91.0,Comedy,,
23011,tt0067069,Evel Knievel,movie,Evel Knievel,1971.0,88.0,"Action,Biography,Drama",,
23017,tt0067087,Faustine et le bel été,movie,Faustine et le bel été,1972.0,98.0,"Comedy,Drama,Romance",,
23021,tt0067100,Attaque à mains nues,movie,Firecracker,1981.0,77.0,"Action,Drama,Thriller",,
23024,tt0067108,La Folie des grandeurs,movie,La folie des grandeurs,1971.0,85.0,"Adventure,Comedy,History",,
23025,tt0067108,Les Grands d'Espagne,movie,La folie des grandeurs,1971.0,85.0,"Adventure,Comedy,History",,
23026,tt0067108,Les sombres héros,movie,La folie des grandeurs,1971.0,85.0,"Adventure,Comedy,History",,
23027,tt0067109,Le rendez-vous des dupes,movie,Fools' Parade,1971.0,98.0,"Comedy,Drama,Thriller",,
23028,tt0067113,La patrouille du ciel,movie,Forza 'G',1972.0,102.0,"Action,Comedy,Sport",,
23029,tt0067116,French Connection,movie,The French Connection,1971.0,104.0,"Action,Crime,Drama",7.7,144744.0
23030,tt0067116,La filière,movie,The French Connection,1971.0,104.0,"Action,Crime,Drama",7.7,144744.0
23036,tt0067123,Gamera contre Zigra,movie,Gamera tai Shinkai kaijû Jigura,1971.0,87.0,"Adventure,Family,Sci-Fi",,
23043,tt0067137,Girl Boy,movie,Girl Stroke Boy,1971.0,86.0,"Comedy,Drama,Romance",,
23045,tt0067141,Glen et Randa,movie,Glen and Randa,1971.0,93.0,"Adventure,Sci-Fi",,
23046,tt0067142,Quand les colts fument... on l'appelle Cimetière,movie,Gli fumavano le Colt... lo chiamavano Camposanto,1971.0,88.0,"Comedy,Western",,
23048,tt0067145,L'enfer des filles soumises,movie,The Godson,1971.0,92.0,"Action,Crime,Drama",,
23050,tt0067148,Godzilla contre Hedora,movie,Gojira tai Hedora,1971.0,85.0,"Animation,Family,Sci-Fi",,
23053,tt0067158,La grande maffia...,movie,La grande maffia...,1971.0,90.0,Comedy,,
23055,tt0067166,À la guerre comme à la guerre,movie,À la guerre comme à la guerre,1972.0,80.0,"Comedy,History",,
23060,tt0067180,"Happy Birthday, Wanda June",movie,"Happy Birthday, Wanda June",1971.0,105.0,"Comedy,Drama",,
23062,tt0067185,Harold et Maude,movie,Harold and Maude,1971.0,91.0,"Comedy,Drama,Romance",7.9,84102.0
23063,tt0067189,J'ai avorté monsieur le procureur,movie,"Paragraph 218 - Wir haben abgetrieben, Herr Staatsanwalt",1971.0,83.0,Comedy,,
23064,tt0067190,Rapport sur la vie sexuelle des épouses,movie,Hausfrauen-Report 2,1971.0,76.0,Comedy,,
23069,tt0067212,Homo Eroticus,movie,Homo Eroticus,1971.0,92.0,Comedy,,
23071,tt0067217,L'hôpital,movie,The Hospital,1971.0,103.0,"Comedy,Drama,Mystery",,
23076,tt0067233,"Je t'aime, je te tue",movie,"Ich liebe dich, ich töte dich",1971.0,94.0,"Drama,Sci-Fi",,
23079,tt0067237,Il était une fois un flic...,movie,Il était une fois un flic...,1972.0,95.0,"Comedy,Crime",,
23080,tt0067237,La couverture,movie,Il était une fois un flic...,1972.0,95.0,"Comedy,Crime",,
23083,tt0067242,Au nom du peuple italien,movie,In nome del popolo italiano,1971.0,103.0,"Comedy,Crime,Mystery",,
23086,tt0067245,Mutation,movie,The Incredible 2-Headed Transplant,1971.0,88.0,"Horror,Sci-Fi",,
23087,tt0067245,"Amok, l'homme à deux têtes",movie,The Incredible 2-Headed Transplant,1971.0,88.0,"Horror,Sci-Fi",,
23091,tt0067254,L'epée de la puissance,movie,Yi fu dang guan,1971.0,84.0,"Action,Adventure",,
23092,tt0067255,La provocation sexuelle,movie,Io Cristiana studentessa degli scandali,1971.0,96.0,"Comedy,Drama",,
23096,tt0067266,Jennifer mon amour,movie,Jennifer on My Mind,1971.0,90.0,Comedy,,
23097,tt0067270,La révolte du karatéka,movie,Jian,1971.0,100.0,"Action,Drama",,
23098,tt0067270,Wang Yu ne verra pas Dracula,movie,Jian,1971.0,100.0,"Action,Drama",,
23099,tt0067274,Jo,movie,Jo,1971.0,85.0,"Comedy,Crime,Thriller",,
23104,tt0067280,Retour au pays d'Oz,movie,Journey Back to Oz,1972.0,88.0,"Adventure,Animation,Comedy",,
23105,tt0067282,Les vierges et l'amour,movie,Jungfrauen-Report,1972.0,82.0,"Comedy,Drama,Horror",,
23109,tt0067285,Le Huitième frère,movie,Kahdeksas veljes,1971.0,81.0,Comedy,,
23110,tt0067286,30000 lieues sous les mers,movie,"Kaitei 30,000 mairu",1970.0,60.0,"Action,Adventure,Animation",,
23111,tt0067297,Les Doigts croisés,movie,Catch Me a Spy,1971.0,94.0,Comedy,,
23113,tt0067303,Et viva la révolution!,movie,¡Viva la muerte... tua!,1971.0,103.0,"Action,Adventure,Comedy",,
23114,tt0067303,Pour quelques pepites de plus,movie,¡Viva la muerte... tua!,1971.0,103.0,"Action,Adventure,Comedy",,
23117,tt0067310,Commissaire X contre Tiger-Gang,movie,Kommissar X jagt die roten Tiger,1971.0,89.0,"Action,Thriller",,
23124,tt0067322,Les griffes de Jade,movie,Zhong kui niang zi,1971.0,105.0,"Action,Drama",,
23125,tt0067323,Laisse aller... c'est une valse,movie,Laisse aller... c'est une valse,1971.0,100.0,"Action,Comedy,Crime",,
23127,tt0067326,"1994: Un enfant, un seul",tvMovie,The Last Child,1971.0,73.0,"Drama,Sci-Fi,Thriller",,
23130,tt0067329,Les Complices de la dernière chance,movie,The Last Run,1971.0,95.0,"Action,Crime,Drama",,
23133,tt0067340,Le lion de Saint-Petersbourg,movie,I leoni di Pietroburgo,1972.0,98.0,"Action,Drama,History",,
23145,tt0067360,Y'a plus de trou à percer,movie,Loving and Laughing,1971.0,90.0,Comedy,,
23151,tt0067369,Le harem du Turc lubrique,movie,Der lüsterne Türke,1971.0,81.0,Comedy,,
23154,tt0067374,Macédoine,movie,Macédoine,1970.0,100.0,Comedy,,
23155,tt0067374,Opération Macédoine,movie,Macédoine,1970.0,100.0,Comedy,,
23158,tt0067377,Faits l'un pour l'autre,movie,Made for Each Other,1971.0,100.0,Comedy,,
23160,tt0067383,Faut se les faire!,movie,Making It,1971.0,97.0,"Comedy,Drama",,
23162,tt0067385,Les Malheurs d'Alfred,movie,Les malheurs d'Alfred,1972.0,98.0,"Comedy,Romance,Sport",,
23167,tt0067395,La vengeance de Dieu,movie,Il venditore di morte,1971.0,91.0,"Action,Drama,Mystery",,
23168,tt0067395,Le prix de la mort,movie,Il venditore di morte,1971.0,91.0,"Action,Drama,Mystery",,
23170,tt0067397,Les mariés de l'an deux,movie,Les mariés de l'an deux,1971.0,98.0,"Action,Adventure,Comedy",,
23177,tt0067418,Mercredi après-midi,movie,Melody,1971.0,103.0,"Comedy,Drama,Romance",,
23180,tt0067429,Le sang de la violence,movie,Milano calibro 9,1972.0,88.0,"Action,Crime,Thriller",,
23181,tt0067429,Milan calibre 9,movie,Milano calibro 9,1972.0,88.0,"Action,Crime,Thriller",,
23186,tt0067437,La femme du prêtre,movie,La moglie del prete,1970.0,103.0,Comedy,,
23189,tt0067443,Heintje donne l'alerte,movie,"Morgen fällt die Schule aus - Die Lümmel von der ersten Bank, VI. Teil",1971.0,90.0,Comedy,,
23193,tt0067457,Double assassinat dans la rue Morgue,movie,Murders in the Rue Morgue,1971.0,87.0,"Action,Crime,Fantasy",,
23197,tt0067464,Saxane à l'école des sorcières,movie,Dívka na kosteti,1972.0,76.0,"Comedy,Family,Fantasy",,
23201,tt0067470,L'effroyable machine de l'industriel N.P.,movie,N.P. il segreto,1971.0,95.0,"Drama,Sci-Fi",,
23203,tt0067482,Un nouveau départ,movie,A New Leaf,1971.0,102.0,"Comedy,Romance",,
23220,tt0067510,Les filles sèment l'amour,movie,Obszönitäten,1971.0,77.0,Comedy,,
23228,tt0067525,Le survivant,movie,The Omega Man,1971.0,98.0,"Action,Drama,Sci-Fi",,
23231,tt0067528,Les As de l'impériale,movie,On the Buses,1971.0,88.0,Comedy,,
23243,tt0067550,Papa les petits bateaux...,movie,Papa les petits bateaux...,1971.0,100.0,"Comedy,Crime",,
23244,tt0067550,Cookie pour les intimes,movie,Papa les petits bateaux...,1971.0,100.0,"Comedy,Crime",,
23245,tt0067550,Le mot de passe ou tu meurs,movie,Papa les petits bateaux...,1971.0,100.0,"Comedy,Crime",,
23250,tt0067568,"Mon petit oiseau s'appelle Percy, il va beaucoup mieux merci !",movie,Percy,1971.0,103.0,Comedy,,
23251,tt0067570,Les Contes de Beatrix Potter,movie,The Tales of Beatrix Potter,1971.0,90.0,"Comedy,Family,Fantasy",,
23255,tt0067584,Pionniers à Ingolstadt,tvMovie,Pioniere in Ingolstadt,1971.0,84.0,"Comedy,Drama,Romance",,
23260,tt0067595,Pointes et contrepointes,tvMovie,The Point,1971.0,74.0,"Adventure,Animation,Family",,
23265,tt0067609,Un prêtre à marier,movie,Il prete sposato,1970.0,98.0,Comedy,,
23266,tt0067610,Si tu crois fillette,movie,Pretty Maids All in a Row,1971.0,91.0,"Comedy,Crime,Mystery",,
23267,tt0067621,Profession: Aventuriers,movie,Profession: Aventuriers,1973.0,90.0,"Adventure,Comedy",,
23273,tt0067637,Les Pétroleuses,movie,Les pétroleuses,1971.0,94.0,"Action,Comedy,Western",,
23274,tt0067638,Quand les femmes font Ding Dong,movie,Quando gli uomini armarono la clava e... con le donne fecero din-don,1971.0,100.0,Comedy,,
23275,tt0067639,Quand les femmes perdirent leur queue,movie,Quando le donne persero la coda,1972.0,94.0,"Comedy,Fantasy,Sci-Fi",,
23283,tt0067658,Le baron rouge,movie,Von Richthofen and Brown,1971.0,97.0,"Action,Biography,Drama",,
23292,tt0067682,Trois filles nues dans l'île de Robinson,movie,Robinson und seine wilden Sklavinnen,1972.0,80.0,"Adventure,Comedy",,
23294,tt0067685,Scandale à Rome,movie,Roma bene,1971.0,100.0,"Comedy,Crime,Drama",,
23305,tt0067708,Santo et Blue Demon contre Dracula et le loup-garou,movie,Santo y Blue Demon vs Dracula y el Hombre Lobo,1973.0,90.0,"Action,Crime,Horror",,
23307,tt0067711,Un Roméo de banlieue,movie,Say Hello to Yesterday,1971.0,96.0,"Comedy,Drama",,
23312,tt0067716,"Schlock, le tueur à la banane...!",movie,Schlock,1973.0,80.0,"Comedy,Horror,Sci-Fi",,
23313,tt0067716,Schlock,movie,Schlock,1973.0,80.0,"Comedy,Horror,Sci-Fi",,
23314,tt0067717,Les petites cochonnes,movie,Schulmädchen-Report 2. Teil - Was Eltern den Schlaf raubt,1971.0,91.0,"Comedy,Drama,Romance",,
23321,tt0067728,Enlèvement par procuration,tvMovie,See the Man Run,1971.0,73.0,"Action,Drama,Thriller",,
23323,tt0067731,Le géant égoïste,short,The Selfish Giant,1971.0,26.0,"Animation,Short",,
23327,tt0067739,Les exploits amoureux des trois mousquetaires,movie,Die Sex-Abenteuer der drei Musketiere,1971.0,79.0,Comedy,,
23328,tt0067741,Les nuits rouges de Harlem,movie,Shaft,1971.0,100.0,"Action,Crime,Thriller",,
23329,tt0067741,Les nuits de Harlem,movie,Shaft,1971.0,100.0,"Action,Crime,Thriller",,
23330,tt0067741,"Shaft, les nuits de Harlem",movie,Shaft,1971.0,100.0,"Action,Crime,Thriller",,
23331,tt0067741,"Shaft, les nuits rouges de Harlem",movie,Shaft,1971.0,100.0,"Action,Crime,Thriller",,
23334,tt0067753,Les fantaisies amoureuses de Siegfried,movie,Siegfried und das sagenhafte Liebesleben der Nibelungen,1971.0,92.0,"Action,Adventure,Fantasy",,
23335,tt0067753,Voluptés nordiques,movie,Siegfried und das sagenhafte Liebesleben der Nibelungen,1971.0,92.0,"Action,Adventure,Fantasy",,
23337,tt0067756,Et la terre survivra,movie,Silent Running,1972.0,89.0,"Drama,Sci-Fi",,
23338,tt0067756,Silent Running,movie,Silent Running,1972.0,89.0,"Drama,Sci-Fi",,
23340,tt0067764,Smic Smac Smoc,movie,Smic Smac Smoc,1971.0,90.0,Comedy,,
23350,tt0067791,Le plaisir des dames,movie,The Statue,1971.0,84.0,Comedy,,
23351,tt0067794,Les hôtesses du sexe,movie,Die Stewardessen,1971.0,80.0,"Comedy,Fantasy",,
23352,tt0067794,Les stewardesses,movie,Die Stewardessen,1971.0,80.0,"Comedy,Fantasy",,
23354,tt0067799,L'étrangleur de Vienne,movie,Lo strangolatore di Vienna,1971.0,81.0,"Comedy,Crime,Drama",,
23356,tt0067801,Des amis comme les miens,movie,Such Good Friends,1971.0,101.0,"Comedy,Drama",,
23359,tt0067806,Son nom est Pote,movie,Il suo nome era Pot,1971.0,87.0,"Comedy,Romance,Western",,
23360,tt0067808,Super témoin,movie,La supertestimone,1971.0,104.0,Comedy,,
23361,tt0067809,Tueur malgré lui,movie,Support Your Local Gunfighter,1971.0,91.0,"Comedy,Romance,Western",,
23363,tt0067812,Duel à mort,movie,Shinken shôbu,1971.0,75.0,"Action,Drama",,
23366,tt0067820,Taking Off,movie,Taking Off,1971.0,93.0,"Comedy,Drama,Music",,
23368,tt0067824,Big Boss,movie,Tang shan da xiong,1971.0,99.0,"Action,Crime,Drama",,
23374,tt0067848,Le rivage oublié,movie,They Might Be Giants,1971.0,91.0,"Comedy,Mystery,Romance",,
23376,tt0067854,Les 8 invincibles du kung fu,movie,Tian long ba jiang,1971.0,95.0,"Action,Drama",,
23377,tt0067855,Le temps d'aimer,movie,Time for Loving,1972.0,104.0,"Comedy,Drama",,
23378,tt0067861,La mort de Maria Malibran,movie,Der Tod der Maria Malibran,1972.0,104.0,"Comedy,Drama,Fantasy",,
23382,tt0067870,Les aventuriers de l'ouest sauvage,movie,A Town Called Bastard,1971.0,95.0,"Action,Drama,Western",,
23383,tt0067870,Les brutes dans la ville,movie,A Town Called Bastard,1971.0,95.0,"Action,Drama,Western",,
23387,tt0067883,"Fais donc l'amour, on n'en meurt pas",movie,Troll,1971.0,99.0,"Comedy,Drama",,
23394,tt0067899,Un cave,movie,Un cave,1972.0,95.0,"Comedy,Crime,Drama",,
23401,tt0067912,Un homme nommé Apocalypse,movie,Un uomo chiamato Apocalisse Joe,1970.0,90.0,"Action,Romance,Western",,
23403,tt0067918,L'amour en vacances,movie,Urlaubsreport - Worüber Reiseleiter nicht sprechen dürfen,1971.0,102.0,Comedy,,
23408,tt0067927,Point limite zéro,movie,Vanishing Point,1971.0,99.0,"Action,Crime,Thriller",7.2,31591.0
23410,tt0067932,Venez donc prendre le café chez nous,movie,Venga a prendere il caffè... da noi,1970.0,100.0,"Comedy,Romance",,
23413,tt0067943,La veuve Couderc,movie,La veuve Couderc,1971.0,92.0,"Action,Drama,Romance",,
23419,tt0067949,La vieille fille,movie,La vieille fille,1972.0,85.0,Comedy,,
23426,tt0067958,WR ou les mystères de l'organisme,movie,W.R. - Misterije organizma,1971.0,84.0,"Comedy,Drama,Fantasy",,
23429,tt0067962,Prenez garde à la sainte putain,movie,Warnung vor einer heiligen Nutte,1971.0,103.0,"Comedy,Drama",,
23430,tt0067963,Business is business - Les filles d'Amsterdam,movie,Wat zien ik,1971.0,90.0,Comedy,,
23431,tt0067963,Qu'est ce que je vois?,movie,Wat zien ik,1971.0,90.0,Comedy,,
23432,tt0067963,Business Is Business,movie,Wat zien ik,1971.0,90.0,Comedy,,
23434,tt0067976,Commando pour un homme seul,movie,When Eight Bells Toll,1971.0,94.0,"Action,Adventure,Crime",,
23439,tt0067985,Le pays sauvage,movie,The Wild Country,1970.0,100.0,"Action,Adventure,Comedy",,
23443,tt0067992,Willy Wonka au pays enchanté,movie,Willy Wonka & the Chocolate Factory,1971.0,100.0,"Adventure,Comedy,Family",7.8,237060.0
23444,tt0067992,Charlie et la chocolaterie,movie,Willy Wonka & the Chocolate Factory,1971.0,100.0,"Adventure,Comedy,Family",7.8,237060.0
23445,tt0067995,Carcel,movie,Women in Cages,1971.0,81.0,"Action,Crime,Drama",,
23446,tt0067995,Femmes en cages,movie,Women in Cages,1971.0,81.0,"Action,Crime,Drama",,
23448,tt0067999,X 312... vol pour l'enfer...,movie,X312 - Flug zur Hölle,1971.0,86.0,"Action,Crime,Drama",,
23449,tt0068000,La Rage du vainqueur,movie,Diao shou guai zhao,1973.0,80.0,"Action,Comedy,Drama",,
23450,tt0068004,L'ombre du fouet,movie,Ying zi shen bian,1971.0,78.0,"Action,Drama",,
23453,tt0068015,Le Dieu de la guerre,movie,Zhan shen tan,1973.0,100.0,Action,,
23454,tt0068015,Les panthères noires de Hong Kong,movie,Zhan shen tan,1973.0,100.0,Action,,
23455,tt0068015,Le défi meurtrier des panthères noires de Hong Kong,movie,Zhan shen tan,1973.0,100.0,Action,,
23459,tt0068025,La guerre des pommes,movie,Äppelkriget,1971.0,103.0,"Comedy,Fantasy",,
23491,tt0068159,Les 8 hommes en or de Shaolin,movie,Qi shi er sha xing,1978.0,93.0,"Action,Drama",,
23492,tt0068159,Les huit hommes de Shaolin,movie,Qi shi er sha xing,1978.0,93.0,"Action,Drama",,
23495,tt0068164,Les banquiers du vice,movie,The Abductors,1972.0,90.0,"Action,Drama",,
23498,tt0068168,Meurtres dans la 110e Rue,movie,Across 110th Street,1972.0,102.0,"Action,Crime,Drama",,
23499,tt0068172,La vie intime du Dr. Jekyll,movie,The Adult Version of Jekyll & Hide,1972.0,92.0,"Horror,Sci-Fi",,
23502,tt0068177,Le manipulateur,movie,African Story,1971.0,90.0,"Action,Adventure,Mystery",,
23503,tt0068178,Weekend of a Champion,movie,Weekend of a Champion,1972.0,80.0,"Action,Documentary,Sport",,
23508,tt0068182,"Aguirre, la colère de Dieu",movie,"Aguirre, der Zorn Gottes",1972.0,95.0,"Action,Adventure,Biography",7.8,65287.0
23509,tt0068183,Ricco,movie,Ricco,1973.0,89.0,"Action,Crime,Drama",,
23513,tt0068189,"Alfredo, Alfredo!",movie,Alfredo Alfredo,1972.0,98.0,"Comedy,Romance",,
23514,tt0068189,Jusqu'à ce que le divorce vous sépare,movie,Alfredo Alfredo,1972.0,98.0,"Comedy,Romance",,
23516,tt0068193,Le député plait aux femmes,movie,Nonostante le apparenze... e purchè la nazione non lo sappia... all'onorevole piacciono le donne,1972.0,96.0,Comedy,,
